collection_id,collection_name,author_name_ko,author_name_hanja,ja,ho,dynasty,birth_year,death_year,confidence,note
0510,동계집,조귀명,趙龜命,석여(錫汝)/보여(寶汝),동계(東谿),조선,1692,1737,high,풍양 조씨; 산문으로 이름난 문인
0511,정암집,민우수,閔遇洙,사원(士元),정암(貞庵),조선,1694,1756,high,민진후의 아들; 여흥 민씨
0512,직암집,신경,申暻,,직암(直菴),조선,1696,,medium,자 미상; 1732년 김간에게 보낸 서한 및 1766년 발문이 확인되어 몰년은 그 이후로 추정되나 정확한 연도 미상
0513,뇌연집,남유용,南有容,덕재(德哉),뇌연(雷淵)/소화(小華),조선,1698,1773,high,이재의 문인; 홍문관제학·형조판서 역임
0514,진암집,이천보,李天輔,의숙(宜叔),진암(晉庵),조선,1698,1761,high,영의정 역임; 연안 이씨
0515,월곡집,오원,吳瑗,백옥(伯玉),월곡(月谷),조선,1700,1740,high,해주 오씨; 대제학 역임
0516,춘주유고,김도수,金道洙,사원(士源),춘주(春洲),조선,1699,1733,high,서출 출신 문인; 춘천에 은거
0517,계구암집,윤형로,尹衡老,,계구암(戒懼庵),조선,1702,1782,high,자 미상; 후재 김간·도암 이재의 문인; 문집은 증손 윤수연이 1865년경 간행
0518,삼산집,김이안,金履安,원례(元禮),삼산재(三山齋),조선,1722,1791,low,원제목은 삼산재집(三山齋集)으로 추정되며 목록의 '삼산집'은 축약 표기일 가능성; 문집총간 배열상(생년순) 앞뒤 저자가 1699~1702년생이라 1722년생인 김이안은 시기가 다소 맞지 않아 확신도 낮음; 1735년 문과 급제 후 하락지요를 저술했다는 별도의 '삼산(三山)' 호 인물 존재 가능성도 확인했으나 특정하지 못함
0519,미호집,김원행,金元行,백춘(伯春),미호(渼湖)/운루(雲樓),조선,1702,1772,high,김창집의 증손; 안동 김씨 낙론계 종장
0520,손재집,남한조,南漢朝,종백(宗伯),손재(損齋),조선,1744,1809,low,동일 한글명의 다른 문집 존재: 박광일(朴光一;1655~1723)의 손재집(遜齋集); 문집총간 배열상(생년순) 앞뒤 저자가 1699~1705년생이라 두 후보 모두 시기가 맞지 않으나 통상 '손재집'으로 더 많이 인용되는 남한조(損齋集)를 채택
0521,역천집,송명흠,宋明欽,회가(晦可),역천(櫟泉),조선,1705,1768,high,은진 송씨; 송문흠의 형
0522,원교집,이광사,李匡師,도보(道甫),원교(圓嶠)/수북(壽北),조선,1705,1777,high,양명학자 겸 서예가; 원교체 창시
0523,백불암집,최흥원,崔興遠,태초(太初)/여호(汝浩),백불암(百弗庵),조선,1705,1786,high,대구 칠곡 출신; 향약 시행으로 유명
0524,구사당집,김낙행,金樂行,간부(艮夫),구사당(九思堂),조선,1708,1766,high,밀암 이재의 문인; 제문에 뛰어나 구제밀찰로 일컬어짐
0525,탄만집,이용휴,李用休,경명(景命),혜환(惠寰)/혜환재(惠寰齋),조선,1708,1782,high,'탄만집'은 필사본 이본의 명칭; 통상 호는 혜환(惠寰); 이익의 조카이자 이가환의 아버지
0526,소곡유고,윤광소,尹光紹,치승(稚繩),소곡(素谷),조선,1708,1786,high,병조참판 역임
0527,강한집,황경원,黃景源,대경(大卿),강한(江漢)/강한유로(江漢遺老),조선,1709,1787,high,대제학 역임; 명나라 유민사 서술에 힘씀
0528,운평집,송능상,宋能相,사능(士能)/사홍(士弘)/사룡(士龍),운평(雲坪)/동해자(東海子),조선,1710,1758,high,한원진의 문인; 은진 송씨
0529,한정당집,송문흠,宋文欽,사행(士行),한정당(閒靜堂),조선,1710,1752,high,송명흠의 아우; 서예에 능함
0530,능호집,이인상,李麟祥,원령(元靈),능호관(凌壺觀)/보산자(寶山子),조선,1710,1760,high,서화가로도 유명; 전주 이씨 서얼
0531,대산집,이상정,李象靖,경문(景文),대산(大山),조선,1711,1781,high,이현일의 외증손; 영남 남인 학맥의 중심
0532,녹문집,임성주,任聖周,중사(仲思),녹문(鹿門),조선,1711,1788,high,기호 낙론계 성리학자; 임윤지당의 오빠
0533,과암집,송덕상,宋德相,숙함(叔咸),과암(果菴),조선,1710,1783,high,송시열의 후손; 정치적 사건에 연루되어 유배 중 사망
0534,순암집,안정복,安鼎福,백순(百順),순암(順庵)/한산병은(漢山病隱)/우이자(虞夷子)/상헌(橡軒),조선,1712,1791,high,동사강목 저술; 이익의 문인
0535,재간집,임희성,任希聖,자시(子時),재간(在澗)/간옹(澗翁),조선,1712,1783,high,풍천 임씨
0536,여암유고,신경준,申景濬,순민(舜民),여암(旅庵),조선,1712,1781,high,실학자·지리학자; 동국여지도·훈민정음운해 저술
0537,석북집,신광수,申光洙,성연(聖淵),석북(石北)/오악산인(五嶽山人),조선,1712,1775,high,채제공·이헌경 등과 교유; 관서악부로 유명
0538,소산집,이광정,李光靖,휴문(休文),소산(小山),조선,1714,1789,high,대산 이상정의 아우
0539,풍서집,이민보,李敏輔,백눌(伯訥),풍서(豊墅)/상와(常窩),조선,1717,1799,high,노론 계열; 충역변 저술
0540,보만재집,서명응,徐命膺,군수(君受),보만재(保晩齋),조선,1716,1787,high,정조로부터 호를 하사받음; 박학다식한 총서·유서 편찬가
0541,삽교집,안석경,安錫儆,숙화(淑華),완양(完陽)/삽교(霅橋),조선,1718,1774,high,강원도 지역에서 은거하며 활동
0542,간옹집,이헌경,李獻慶,몽서(夢瑞),간옹(艮翁),조선,1719,1791,high,초명은 성경(星慶); 서학 비판 논의로 유명
0543,번암집,채제공,蔡濟恭,백규(伯規),번암(樊巖)/번옹(樊翁),조선,1720,1799,high,영·정조대 남인의 영수; 영의정 역임
0544,쌍계유고,이복원,李福源,수지(綏之),쌍계(雙溪),조선,1719,1792,high,연안 이씨; 좌의정 역임
0545,이참봉집,이광려,李匡呂,성재(聖載),월암(月巖)/칠탄(七灘),조선,1720,1783,high,능참봉직을 사양한 데서 '이참봉'으로 통칭됨; 육진팔광의 한 사람; 문집은 정지검·신대우 등이 편집해 1805년 간행
0546,본암집,김종후,金鍾厚,백고(伯高),본암(本庵),조선,1721,1780,high,민우수의 문인
0547,노애집,유도원,柳道源,숙문(叔文),노애(蘆厓),조선,1721,1791,high,전주 유씨; 퇴계선생문집고증 등 저술
0548,삼산재집,김이안,金履安,원례(元禮),삼산재(三山齋),조선,1722,1791,high,안동김씨 명문가 출신; 김창협의 증손; 성리학자
0549,해좌집,정범조,丁範祖,법세(法世),해좌(海左),조선,1723,1801,high,나주정씨; 형조판서·대제학 역임; 시호 문헌
0550,죽하집,김익,金熤,광중(光仲),죽하(竹下)/약현(藥峴),조선,1723,1790,high,정조 때 영의정 역임; 시호 문정
0551,이계집,홍양호,洪良浩,한사(漢師),이계(耳溪),조선,1724,1802,high,이조판서 및 예문관·홍문관 대제학 역임
0552,순암집,안정복,安鼎福,백순(百順),순암(順庵)/한산병은(漢山病隱)/영장산객(靈長山客)/상헌(橡軒),조선,1712,1791,high,성호 이익의 문인; 동사강목 저자
0553,존재집,위백규,魏伯珪,자화(子華),존재(存齋)/계항(桂巷),조선,1727,1798,high,호남 3천재로 불린 실학자
0554,성담집,송환기,宋煥箕,자동(子東),심재(心齋)/성담(性潭),조선,1728,1807,high,송시열의 5대손; 우찬성 역임
0555,하서집,김인후,金麟厚,후지(厚之),하서(河西)/담재(湛齋),조선,1510,1560,high,16세기 인물이나 1802년 정조의 명으로 중간되어 문집총간에서 후대 문집들 사이에 배치됨; 번호 순서가 저자 생몰년 순이 아닌 예외 사례로 검색을 통해 확인함
0556,몽오집,김종수,金鍾秀,정부(定夫),몽오(夢梧)/솔옹(率翁),조선,1728,1799,high,정조의 세손 시절 스승; 노론 벽파 핵심 인물
0557,이재유고,황윤석,黃胤錫,영수(永叟),이재(頤齋)/서명산인(西溟散人)/운포주인(雲浦主人)/월송외사(越松外史),조선,1729,1791,high,호남 실학자; 이재난고의 저자; 운학에 밝음
0559,수산집,이종휘,李種徽,덕숙(德叔),수산(修山),조선,1731,1797,high,양명학적 성향의 사학자; 동사 저술
0560,담헌서,홍대용,洪大容,덕보(德保),담헌(湛軒)/홍지(弘之),조선,1731,1783,high,북학파 실학자; 지전설 주장; 연행록 저자
0561,청성집,성대중,成大中,사집(士執),청성(靑城),조선,1732,1809,high,서얼 출신 문신; 청성잡기 저자
0562,자저,유한준,兪漢雋,만청(曼倩)/여성(汝成),저암(著菴)/창애(蒼厓),조선,1732,1811,high,自著는 저자 스스로 붙인 문집명으로 호를 딴 제목이 아님; 화가 유한지의 종형
0563,근재집,박윤원,朴胤源,영숙(永叔),근재(近齋),조선,1734,1799,high,기호학파 성리학자; 김원행의 문인
0564,능허관만고,이선,李愃,,능허관(凌虛觀),조선,1735,1762,high,사도세자(思悼世子)로 널리 알려진 영조의 아들이자 정조의 생부; 후에 장조(莊祖)로 추존됨; 정조가 문집을 편차하여 홍재전서와 함께 간행
0566,묵헌집,이만운,李萬運,원춘(元春),묵헌(默軒),조선,1736,1820,medium,동명이인 이만운(李萬運;1723~1797)이 별도로 존재하여 혼동 가능성 있음; 안의현감을 지낸 1736~1820년생 이만운의 문집으로 추정
0567,만각재집,이동급,李東汲,진여(進汝),만각재(晩覺齋),조선,1738,1811,high,광주이씨
0568,연암집,박지원,朴趾源,중미(仲美)/미중(美仲),연암(燕巖)/연상(煙湘)/열상외사(洌上外史),조선,1737,1805,high,북학파 대표 인물; 열하일기·허생전 저자
0569,신재집,이도중,李䆃重,,신재(新齋),조선,1784,1872,low,저자 확정에 어려움 있음; 관련 자료들이 이도중(李䆃重;1784~1872;흥선대원군 집권기 공조판서 등 역임)을 신재집 저자로 연결하나 자·호 세부사항이 확인되지 않고 문집총간 인접 번호(548~589권)의 저자들이 대부분 1720~1750년대 출생인 것과 달리 시대가 크게 늦어 이례적임; 동일인 여부 및 생몰년 교차검증 실패로 신뢰도 낮음
0570,송목관신여고,이언진,李彦瑱,우상(虞裳),송목관(松穆館)/운아(雲我)/창기(滄起),조선,1740,1766,high,역관 출신 시인; 26세에 요절
0571,입재집,정종로,鄭宗魯,사앙(士仰),입재(立齋)/무적옹(無適翁),조선,1738,1816,high,영남학파 계승; 상주 출신
0572,금석집,박준원,朴準源,평숙(平叔),금석(錦石),조선,1739,1807,high,수빈박씨(정조의 후궁; 순조의 생모)의 부친; 순조의 외조부
0573,과재유고,김정묵,金正默,이운(而運),과재(過齋),조선,1739,1799,high,김장생의 후손; 기호학파 도학자; 초명은 두묵(斗默)
0574,금대시문초,이가환,李家煥,정조(廷藻),금대(錦帶)/정헌(貞軒),조선,1742,1801,high,성호 이익의 종손; 신유박해로 옥사; 정조가 정학사로 칭함
0575,초원유고,이충익,李忠翊,우신(虞臣),초원(椒園),조선,1744,1816,high,강화학파 양명학자
0576,무명자집,윤기,尹愭,경부(敬夫),무명자(無名子),조선,1741,1826,high,성호 이익의 문인; 호조참의 역임
0577,청장관전서,이덕무,李德懋,무관(懋官),아정(雅亭)/형암(炯庵)/청장관(靑莊館)/동방일사(東方一士),조선,1741,1793,high,규장각 초대 검서관; 북학파; 청비록 등 저술
0578,해석유고,김재찬,金載瓚,국보(國寶),해석(海石),조선,1746,1827,high,평안도관찰사·한성부판윤·우의정 역임; 시호 문충
0579,영재집,유득공,柳得恭,혜보(惠甫)/혜풍(惠風),영재(泠齋)/영암(泠庵)/고운당(古芸堂),조선,1748,1807,high,규장각 검서관; 발해고 저자
0580,공백당집,황덕일,黃德壹,신수(莘叟),공백당(拱白堂),조선,1748,1800,high,순암 안정복의 문인; 하려집 저자 황덕길의 형
0581,하려집,황덕길,黃德吉,이길(耳吉),하려(下廬),조선,1750,1827,high,순암 안정복의 문인; 공백당집 저자 황덕일의 동생; 성호학파 학통 계승
0582,명고전집,서형수,徐瀅修,유청(幼淸)/여림(汝琳),명고(明皐),조선,1749,1824,high,대제학 서명응의 아들
0583,정유각집,박제가,朴齊家,차수(次修)/재선(在先)/수기(修其),초정(楚亭)/정유(貞蕤)/위항도인(葦杭道人),조선,1750,1805,high,북학파; 규장각 검서관; 북학의 저자
0584,홍재전서,이산,李祘,형운(亨運),홍재(弘齋),조선,1752,1800,high,조선 제22대 왕 정조(正祖)의 어릴 적 휘; 사도세자와 혜경궁 홍씨의 아들
0585,극원유고,이만수,李晩秀,성중(成仲),극옹(屐翁)/극원(屐園),조선,1752,1820,high,대제학 역임
0586,사명자시집,차좌일,車佐一,숙장(叔章),사명자(四名子),조선,1753,1809,high,서얼 출신 시인; 차천로의 후손
0587,후계집,이이순,李頤淳,치양(穉養),후계(後溪)/만와(晩窩)/긍재(兢齋)/육우당(六友堂),조선,1754,1832,high,이황의 9세손; 초자는 비언(斐彦)
0588,죽석관유집,서영보,徐榮輔,경세(慶世),죽석(竹石),조선,1759,1816,high,규장각 제학 등 역임
0589,척재집,이서구,李書九,낙서(洛瑞),척재(惕齋)/강산(薑山),조선,1754,1825,high,조선 후기 4대 시인(후사가) 중 한 명; 박지원의 문인
0590,이이엄집,장혼,張混,원일(元一),이이엄(而已广)/공공자(空空子),조선,1759,1828,high,위항시인; 송석원시사 핵심 인물
0591,강재집,송치규,宋穉圭,기옥(奇玉),강재(剛齋),조선,1759,1838,high,율곡학파 계승 성리학자
0592,추재집,조수삼,趙秀三,지원(芝園)/자익(子翼),추재(秋齋)/경원(經畹),조선,1762,1849,high,여항시인; 6차례 연행
0593,금릉집,남공철,南公轍,원평(元平),금릉(金陵)/사영(思穎),조선,1760,1840,high,순조조 영의정 역임
0594,연경재전집,성해응,成海應,용여(龍汝),연경재(硏經齋),조선,1760,1839,high,규장각 검서관 출신 실학자
0595,석천유고,신작,申綽,재중(在中),석천(石泉),조선,1760,1828,high,강화학파; 정제두의 외증손
0597,여유당전서,정약용,丁若鏞,미용(美庸),다산(茶山)/사암(俟菴)/여유당(與猶堂),조선,1762,1836,high,실학 집대성자; 사용자 지정 확인 인물
0598,석재고,윤행임,尹行恁,성보(聖甫),석재(碩齋)/방시한재(方是閑齋),조선,1762,1801,high,신유박해 관련 정치인
0600,풍고집,김조순,金祖淳,사원(士源),풍고(楓皐),조선,1765,1832,high,순조 국구; 안동김씨 세도정치 시작
0601,담정유고,김려,金鑢,사정(士精),담정(藫庭),조선,1766,1821,high,패사소품체 문인
0602,두실존고,심상규,沈象奎,가권(可權)/치교(穉敎),두실(斗室)/이하(彛下),조선,1766,1838,high,순조조 영의정
0603,대연유고,이면백,李勉伯,백분(伯奮),대연(岱淵),조선,1767,1830,high,이충익의 아들; 강화학파
0604,낙하생집,이학규,李學逵,성수(醒叟),낙하생(洛下生)/인수옥(因樹屋),조선,1770,1835,high,김해 유배 문인
0605,경수당전고,신위,申緯,한수(漢叟),자하(紫霞)/경수당(警修堂),조선,1769,1845,high,시서화 삼절
0606,존재집,박윤묵,朴允默,사집(士執),존재(存齋),조선,1771,1849,high,위항시인; 규장각 서리 출신
0607,연천집,홍석주,洪奭周,성백(成伯),연천(淵泉),조선,1774,1842,high,좌의정 역임; 문장가
0608,대산집,김매순,金邁淳,덕수(德叟),대산(臺山),조선,1776,1840,high,여한십대가 중 한 사람
0609,매산집,홍직필,洪直弼,백응(伯應)/백림(伯臨),매산(梅山),조선,1776,1852,high,호락논쟁 낙론계 성리학자
0610,정재집,류치명,柳致明,성백(誠伯),정재(定齋),조선,1777,1861,high,영남 퇴계학파 적통 계승
0611,운석유고,조인영,趙寅永,희경(羲卿),운석(雲石),조선,1782,1850,high,풍양조씨; 이조판서 역임
0612,과재집,성근묵,成近默,성사(聖思),과재(果齋),조선,1784,1852,high,성혼의 후손; 청렴강직으로 명성
0613,경산집,정원용,鄭元容,선지(善之),경산(經山),조선,1783,1873,high,철종ㆍ고종조 영의정
0614,완당전집,김정희,金正喜,원춘(元春),완당(阮堂)/추사(秋史),조선,1786,1856,high,금석학ㆍ서화 대가
0615,성재집,허전,許傳,이로(以老),성재(性齋),조선,1797,1886,high,성재집(性齋集); 0626 유중교의 성재집(省齋集)과 동명이인 주의
0616,사기집,이시원,李是遠,자직(子直),사기(沙磯),조선,1790,1866,high,병인양요 때 강화도에서 순절
0617,오서집,박영원,朴永元,성기(聖氣),오서(梧墅),조선,1791,1854,high,철종조 좌의정
0618,소재집,서기수,徐淇修,비연(斐然),소재(篠齋),조선,1771,1834,medium,문집총간에 동명 소재집(蘇齋集/노수신;疏齋集/이이명 등)이 다수 존재하여 혼동 소지 있음; 활동 시기가 이 배치의 다른 인물들과 가장 가까운 서기수(篠齋)를 채택함; db.itkc.or.kr 직접 조회 없이 추정한 최선의 매치
0619,금곡집,송내희,宋來熙,자칠(子七),금곡(錦谷),조선,1791,1867,high,성균관좨주 역임
0620,동번집,이만용,李晩用,여성(汝成),동번(東樊),조선,1792,,medium,몰년 기록이 자료마다 상이함(미상 또는 1863경으로 추정); 김택영이 문집 편집에 관여
0621,화서집,이항로,李恒老,이술(而述),화서(華西),조선,1792,1868,high,위정척사 사상의 원류
0622,침계유고,윤정현,尹定鉉,계우(季愚),침계(梣溪),조선,1793,1874,high,윤행임의 아들
0623,연파시초,김진수,金進洙,치고(稚高),연파(蓮坡)/벽로재(碧蘆齋),조선,1797,1865,medium,경주김씨; 아들 동필이 1868년 편집ㆍ손자 돈희가 1928년 간행; db.itkc.or.kr 직접 조회 없이 정황상 추정한 매치로 확증도가 다소 낮음
0624,해옹고,홍한주,洪翰周,헌경(憲卿),해옹(海翁)/해사(海士)/운당(芸堂)/총계당(叢桂堂),조선,1798,1866,high,풍산홍씨; 만物ㆍ지리에 밝은 박물학적 문인
0625,심암유고,조두순,趙斗淳,원칠(元七),심암(心菴),조선,1796,1870,high,고종조 영의정
0626,성재집,유중교,柳重敎,치정(穉程),성재(省齋),조선,1832,1893,high,성재집(省齋集); 0615 허전의 성재집(性齋集)과 동명이인 주의; 이항로ㆍ김평묵의 문인
0627,담인집,신좌모,申佐模,좌인(左人),담인(澹人),조선,1799,1877,high,이조참판 역임
0628,노사집,기정진,奇正鎭,대중(大中),노사(蘆沙),조선,1798,1879,high,조선 후기 성리학 6대가 중 한 사람
0629,숙재집,조병덕,趙秉悳,유문(孺文),숙재(肅齋),조선,1800,1870,high,보령 남포에 은거한 산림학자
0630,봉서집,유신환,兪莘煥,경형(景衡),봉서(鳳棲),조선,1801,1859,high,기계유씨; 이기신화론 주장
0631,은송당집,이상적,李尙迪,혜길(惠吉),우선(藕船)/은송당(恩誦堂),조선,1804,1865,high,역관 시인; 김정희의 문인; 세한도 관련 인물
0632,환재집,박규수,朴珪壽,환경(桓卿)/정경(鼎卿),환재(瓛齋)/헌재(獻齋),조선,1807,1877,high,연암 박지원의 손자; 개화사상 선구자; 초명은 박규학(朴珪鶴)
0633,하원시초,정지윤,鄭芝潤,경안(景顔),하원(夏園),조선,1808,1858,high,위항시인(委巷詩人; 중인 계층 한시 작가); 생몰년이 이 배치의 다른 인물들보다 다소 이르므로 대상 인물 확인에 유의함; 이향견문록에 일화 수록
0634,수종재집,송달수,宋達洙,,수종재(守宗齋),조선,1808,1858,high,정식 한자 서명은 守宗齋集(파일명은 修로 표기되었으나 원 문헌은 守宗齋); 우암 송시열의 8대손; 조카 송병선이 1902년 편간; 자(字)는 확인하지 못함
0635,계당집,유주목,柳疇睦,숙빈(叔斌),계당(溪堂),조선,1813,1872,high,풍산유씨; 상주 출신 영남 학자
0636,고산집,임헌회,任憲晦,명로(明老),고산(鼓山)/전재(全齋)/희양재(希陽齋),조선,1811,1876,high,주기론을 주장한 성리학자; 대사헌 역임
0637,가오고략,이유원,李裕元,경춘(景春),귤산(橘山)/묵농(默農)/가오(嘉梧),조선,1814,1888,high,영의정 역임; 가오곡(남양주) 별업에서 생활하며 문집명을 삼음
0638,사미헌집,장복추,張福樞,경하(景遐),사미헌(四未軒),조선말대한제국,1815,1900,high,여헌 장현광의 8대손; 영남 재야 유학자
0639,규재유고,남병철,南秉哲,자명(子明)/원명(元明),규재(圭齋)/강설(絳雪)/구당(鷗堂)/계당(桂堂),조선,1817,1863,high,조선 후기 천문학자·문신; 대제학 역임
0640,한주집,이진상,李震相,여뢰(汝雷),한주(寒洲),조선,1818,1886,high,성주 출신; 한주학파 종장
0641,고환당수초,강위,姜瑋,중무(仲武)/요장(堯章)/위옥(韋玉),추금(秋琴)/자기(慈屺)/청추각(聽秋閣)/고환당(古歡堂),조선,1820,1884,high,개화사상 형성 선구자; 조선 말기 대표 시인
0642,중암집,김평묵,金平默,치장(穉章),중암(重庵)/겸산(兼山),조선,1819,1891,high,화서학파 위정척사 계열 학자
0643,서산집,김흥락,金興洛,계맹(繼孟),서산(西山),조선말대한제국,1827,1899,high,안동 출신 영남 학자; 서애 류성룡 후손 문인집단 배출; 주의: 조선 전기 유자미(柳自湄)의 서산집(西山集; 1899년 간행본)이라는 동명이서(同名異書)가 존재하므로 혼동 주의 - 본 배치 번호대(19세기말~20세기초 문집)에는 김흥락이 더 부합
0644,하정집,여규형,呂圭亨,사원(士元),하정(荷亭),조선말대한제국,1848,1921,high,한성고등학교 한문과 교원; 위키백과에는 문집명이 하정유고(荷亭遺稿) 4권으로 소개되어 한국문집총간의 하정집과 이명(異名) 관계일 가능성 있음; 사망은 일제강점기
0645,미산집,한장석,韓章錫,치수(穉綏)/치유(穉由),미산(眉山)/경향(經香),조선,1832,1894,high,홍석주의 외손; 문형(文衡) 역임; 고종 묘정 배향
0646,성재집,허전,許傳,이로(以老),성재(性齋),조선,1797,1886,high,포천 출신; 성호학파 계승 실학자
0647,면암집,최익현,崔益鉉,찬겸(贊謙),면암(勉庵),대한제국,1833,1906,high,을사의병장·순국지사; 초명 최기남(崔奇男); 대마도 유폐 중 순국; 음력/양력 환산에 따라 사망년이 1907년 초로 표기되는 자료도 있음
0648,후산집,허유,許愈,퇴이(退而),후산(后山)/남려(南黎),대한제국,1833,1904,high,김해허씨; 한주 이진상의 문인
0649,방산집,허훈,許薰,순가(舜歌),방산(舫山),대한제국,1836,1907,high,허전의 문인; 성호학파 실학 계승
0650,운양집,김윤식,金允植,순경(洵卿),운양(雲養),조선말대한제국,1835,1922,high,온건개화파 대표 인물; 사망은 일제강점기(1922)
0651,연재집,송병선,宋秉璿,화옥(華玉),연재(淵齋)/동방일사(東方一士),대한제국,1836,1905,high,우암 송시열의 9세손; 을사조약 후 순국
0652,만구집,이종기,李種杞,기여(器汝),만구(晩求),대한제국,1837,1902,high,영남 성리학자
0653,간재집,전우,田愚,자명(子明),간재(艮齋)/구산(臼山)/추담(秋潭),조선말대한제국,1841,1922,high,낙론 계열 성리학자; 임헌회의 문인; 사망은 일제강점기(1922)
0654,의암집,유인석,柳麟錫,여성(汝聖),의암(毅菴),조선말대한제국,1842,1915,high,위정척사파 의병장; 화서학파; 사망은 일제강점기(1915)
0655,면우집,곽종석,郭鍾錫,명원(鳴遠),면우(俛宇),조선말대한제국,1846,1919,high,단성 출신; 파리장서 사건으로 옥고; 사망은 일제강점기(1919)
0656,송사집,기우만,奇宇萬,회일(會一),송사(松沙),조선말대한제국,1846,1916,high,기정진의 손자; 호남 의병장; 사망은 일제강점기(1916)
0657,이해학유서,이기,李沂,백증(伯曾),해학(海鶴)/질재(質齋)/재곡(梓谷),대한제국,1848,1909,high,김제 출신 계몽운동가; 나철 등과 단군교(대종교) 창시에 참여
0658,소호당집,김택영,金澤榮,우림(于霖),창강(滄江)/소호당(韶濩堂),조선말대한제국,1850,1927,high,개성 출신; 중국 망명 문인; 사망은 일제강점기(1927)
0659,양원유집,신기선,申箕善,언여(言汝),양원(陽園)/노봉(蘆峰),대한제국,1851,1909,high,갑신정변 참여 개화파 인사; 이후 관학 진흥 활동
0660,매천집,황현,黃玹,운경(雲卿),매천(梅泉),대한제국,1855,1910,high,구례 출신 우국지사; 매천야록 저자; 경술국치 직후 자결 순국
0661,명미당집,이건창,李建昌,봉조(鳳朝),영재(寧齋)/명미당(明美堂),대한제국,1852,1898,high,강화학파 양명학자·문장가; 당호(堂號)인 명미당이 문집명으로 쓰임
0662,수당유집,이남규,李南珪,원팔(元八),산좌(汕佐)/수당(修堂),대한제국,1855,1907,high,한산이씨; 홍주의병 관련 활동 중 일본군에 피살 순국
0663,암서집,조긍섭,曺兢燮,중근(仲謹),심재(深齋)/암서(巖棲)/중연당(中衍堂),조선말대한제국,1873,1933,high,창녕 출신; 영남 한말 도학자·문장가; 사망은 일제강점기(1933)
